cartodb_id,details,code,created_at,updated_at,verified,street,facing,details_additional,code_prefix,longitude,latitude,geojson
1,,B17,2012-11-16 15:12:21,2012-12-13 21:57:10,1,Reibroekstraat,W,,B,3.522875,51.070292,"{""type"":""Point"",""coordinates"":[3.52287,51.07029]}"
2,"Hansbeke, Nevele",F1,2012-11-16 17:39:28,2012-12-13 21:57:10,1,Reibroekstraat,W,,F,3.523592,51.070242,"{""type"":""Point"",""coordinates"":[3.52359,51.07024]}"
3,"3,5t",C21,2012-11-16 17:39:33,2012-12-13 21:57:10,1,Driesstraat,N,Uitgezonderd plaatselijk verkeer,C,3.523417,51.070185,"{""type"":""Point"",""coordinates"":[3.52342,51.07019]}"
4,,B17,2012-11-16 17:45:29,2012-12-13 21:57:10,1,Reibroekstraat,W,,B,3.526654,51.071031,"{""type"":""Point"",""coordinates"":[3.52665,51.07103]}"
5,"3,5t",C21,2012-11-16 17:46:53,2012-12-13 21:57:10,1,Nieuwetuinstraat,N,Uitgezonderd plaatselijk verkeer,C,3.527049,51.070997,"{""type"":""Point"",""coordinates"":[3.52705,51.071]}"
6,"Hansbeke, Nevele",F3a,2012-11-16 17:47:56,2012-12-13 21:57:10,1,Nieuwetuinstraat,N,,F,3.527054,51.070994,"{""type"":""Point"",""coordinates"":[3.52705,51.07099]}"
7,"Hansbeke, Nevele",F1,2012-11-16 17:48:50,2012-12-13 21:57:10,1,Nieuwetuinstraat,S,,F,3.527124,51.071021,"{""type"":""Point"",""coordinates"":[3.52712,51.07102]}"
8,,D1d,2012-11-16 17:50:02,2012-12-20 20:55:31,1,Kapellenstraat,W,,D,3.530463,51.071464,"{""type"":""Point"",""coordinates"":[3.53046,51.07146]}"
9,,D1d,2012-11-16 17:50:05,2012-12-20 20:55:33,1,Kapellenstraat,E,,D,3.530549,51.071405,"{""type"":""Point"",""coordinates"":[3.53055,51.0714]}"
10,,C3,2012-11-16 17:51:30,2012-12-20 21:02:02,1,Ommegangstraat,W,Uitgezonderd plaatselijk verkeer; M3,C,3.531458,51.071578,"{""type"":""Point"",""coordinates"":[3.53146,51.07158]}"
11,,B17,2012-11-16 17:53:45,2012-12-13 21:57:10,1,Reibroekstraat,S,,B,3.532392,51.07285,"{""type"":""Point"",""coordinates"":[3.53239,51.07285]}"
12,,E7,2012-11-16 17:59:23,2012-12-13 21:57:10,1,Reibroekstraat,W,E0d,E,3.534602,51.073345,"{""type"":""Point"",""coordinates"":[3.5346,51.07335]}"
13,,A41,2012-11-16 17:59:33,2012-12-13 21:57:10,1,Reibroekstraat,W,90 m,A,3.534522,51.073363,"{""type"":""Point"",""coordinates"":[3.53452,51.07336]}"
14,,B15f,2012-11-16 17:59:35,2012-12-20 20:30:51,1,Reibroekstraat,W,,B,3.534486,51.073369,"{""type"":""Point"",""coordinates"":[3.53449,51.07337]}"
15,,B17,2012-11-16 18:02:36,2012-12-13 21:57:10,1,Reibroekstraat,W,,B,3.535528,51.073129,"{""type"":""Point"",""coordinates"":[3.53553,51.07313]}"
16,,E5,2012-11-16 18:35:24,2012-12-13 21:57:10,1,Reibroekstraat,E,E0b,E,3.5337,51.07359,"{""type"":""Point"",""coordinates"":[3.5337,51.07359]}"
17,,E7,2012-11-16 18:37:57,2012-12-13 21:57:10,1,Reibroekstraat,W,E0a,E,3.53369,51.07353,"{""type"":""Point"",""coordinates"":[3.53369,51.07353]}"
18,,B17,2012-11-16 18:40:23,2012-12-13 21:57:10,1,Reibroekstraat,W,,B,3.529854,51.071481,"{""type"":""Point"",""coordinates"":[3.52985,51.07148]}"
19,,B17,2012-11-19 19:59:33,2012-12-13 21:57:10,1,Driesstraat,S,,B,3.523554,51.070094,"{""type"":""Point"",""coordinates"":[3.52355,51.07009]}"
20,,B17,2012-11-19 20:01:03,2012-12-13 21:57:10,1,Driesstraat,N,,B,3.524844,51.06628,"{""type"":""Point"",""coordinates"":[3.52484,51.06628]}"
21,Spelende kinderen,,2012-11-19 20:14:11,2012-12-13 21:57:10,1,Borluutlaan,E,,,3.532126,51.072914,"{""type"":""Point"",""coordinates"":[3.53213,51.07291]}"
22,,B17,2012-11-19 20:15:39,2012-12-13 21:57:10,1,Reibroekstraat,N,,B,3.532453,51.07309,"{""type"":""Point"",""coordinates"":[3.53245,51.07309]}"
23,,E5,2012-11-19 20:17:33,2012-12-13 21:57:10,1,Reibroekstraat,E,E0d,E,3.534632,51.07339,"{""type"":""Point"",""coordinates"":[3.53463,51.07339]}"
24,,E5,2012-11-19 20:26:04,2012-12-13 21:57:10,1,Reibroekstraat,E,E0a,E,3.535573,51.073187,"{""type"":""Point"",""coordinates"":[3.53557,51.07319]}"
25,,B15c,2012-11-19 20:27:44,2012-12-20 20:31:15,1,Reibroekstraat,E,,B,3.535635,51.07317,"{""type"":""Point"",""coordinates"":[3.53564,51.07317]}"
26,,A47,2012-11-19 20:29:23,2012-12-13 21:57:10,1,Nevelestraat,W,,A,3.535844,51.073143,"{""type"":""Point"",""coordinates"":[3.53584,51.07314]}"
27,,A47,2012-11-19 20:29:25,2012-12-13 21:57:10,1,Nevelestraat,S,,A,3.535844,51.073131,"{""type"":""Point"",""coordinates"":[3.53584,51.07313]}"
28,,A47,2012-11-19 20:29:47,2012-12-13 21:57:10,1,Nevelestraat,S,,A,3.535696,51.073168,"{""type"":""Point"",""coordinates"":[3.5357,51.07317]}"
29,,A47,2012-11-19 20:30:06,2012-12-13 21:57:10,1,Hansbekedorp,N,,A,3.535881,51.073257,"{""type"":""Point"",""coordinates"":[3.53588,51.07326]}"
30,,A47,2012-11-19 20:30:42,2012-12-13 21:57:10,1,Hansbekedorp,N,,A,3.535718,51.073286,"{""type"":""Point"",""coordinates"":[3.53572,51.07329]}"
31,,B9,2012-11-19 20:33:11,2012-12-13 21:57:10,1,Nevelestraat,S,,B,3.535852,51.073089,"{""type"":""Point"",""coordinates"":[3.53585,51.07309]}"
32,Spelende kinderen,,2012-11-19 20:36:16,2012-12-13 21:57:10,1,Borluutlaan,N,,,3.531295,51.073928,"{""type"":""Point"",""coordinates"":[3.5313,51.07393]}"
33,,F45,2012-11-19 20:37:20,2012-12-13 21:57:10,1,Borluutlaan,E,,F,3.53072,51.07417,"{""type"":""Point"",""coordinates"":[3.53072,51.07417]}"
34,"Hansbeke, Nevele",F3,2012-11-19 20:46:46,2012-12-13 21:57:10,1,Reibroekstraat,W,,F,3.523487,51.0703,"{""type"":""Point"",""coordinates"":[3.52349,51.0703]}"
35,,F45,2012-11-19 22:06:00,2012-12-13 21:57:10,1,Tien Gemeten,N,,F,3.534757,51.073271,"{""type"":""Point"",""coordinates"":[3.53476,51.07327]}"
36,Lotenhulle,F34b1,2012-11-19 22:07:51,2012-12-13 21:57:10,1,Reibroekstraat,S,,F,3.533674,51.073599,"{""type"":""Point"",""coordinates"":[3.53367,51.0736]}"
37,Hansbeke,F34b1,2012-11-19 22:07:52,2012-12-13 21:57:10,1,Reibroekstraat,S,,F,3.533674,51.073599,"{""type"":""Point"",""coordinates"":[3.53367,51.0736]}"
38,Hansbeke,F34b1,2012-11-19 22:13:18,2012-12-13 21:57:10,1,Reibroekstraat,W,,F,3.530949,51.071555,"{""type"":""Point"",""coordinates"":[3.53095,51.07155]}"
39,Lotenhulle,F34b1,2012-11-19 22:13:19,2012-12-13 21:57:10,1,Reibroekstraat,N,,F,3.530949,51.071555,"{""type"":""Point"",""coordinates"":[3.53095,51.07155]}"
40,voetbalterrein Hansbeke,F34a,2012-11-19 22:18:32,2012-12-13 21:57:10,1,Reibroekstraat,S,,F,3.530426,51.071547,"{""type"":""Point"",""coordinates"":[3.53043,51.07155]}"
41,Hansbeke,F34b1,2012-11-19 22:24:36,2012-12-13 21:57:10,1,Reibroekstraat,S,,F,3.523436,51.070301,"{""type"":""Point"",""coordinates"":[3.52344,51.0703]}"
42,Lotenhulle,F34b1,2012-11-19 22:24:37,2012-12-13 21:57:10,1,Reibroekstraat,E,,F,3.523436,51.070301,"{""type"":""Point"",""coordinates"":[3.52344,51.0703]}"
43,"3,5t",C21,2012-11-19 22:32:43,2012-12-13 21:57:10,1,Driesstraat,S,Uitgezonderd plaatselijk verkeer,C,3.524844,51.066131,"{""type"":""Point"",""coordinates"":[3.52484,51.06613]}"
44,Lotenhulle,F34b1,2012-11-19 22:34:38,2012-12-13 21:57:10,1,Boerestraat,E,,F,3.524831,51.066072,"{""type"":""Point"",""coordinates"":[3.52483,51.06607]}"
45,Hansbeke,F34b1,2012-11-19 22:34:38,2012-12-13 21:57:10,1,Boerestraat,W,,F,3.524831,51.066072,"{""type"":""Point"",""coordinates"":[3.52483,51.06607]}"
46,,B17,2012-11-19 22:36:24,2012-12-13 21:57:10,1,Boerestraat,E,,B,3.525163,51.066028,"{""type"":""Point"",""coordinates"":[3.52516,51.06603]}"
47,,B17,2012-11-19 22:38:15,2012-12-13 21:57:10,1,Dalestraat,S,,B,3.524873,51.065821,"{""type"":""Point"",""coordinates"":[3.52487,51.06582]}"
48,,B17,2012-11-19 22:41:23,2012-12-13 21:57:10,1,Boerestraat,W,,B,3.524326,51.066034,"{""type"":""Point"",""coordinates"":[3.52433,51.06603]}"
49,Hansbeke,F34b1,2012-11-19 22:46:05,2012-12-13 21:57:10,1,Boerestraat,S,,F,3.521904,51.06662,"{""type"":""Point"",""coordinates"":[3.5219,51.06662]}"
50,Lotenhulle,F34b1,2012-11-19 22:46:05,2012-12-13 21:57:10,1,Boerestraat,E,,F,3.521904,51.06662,"{""type"":""Point"",""coordinates"":[3.5219,51.06662]}"
51,,A13,2012-11-19 22:52:34,2013-01-16 21:25:08,1,Boerestraat,W,,A,3.512417,51.064254,"{""type"":""Point"",""coordinates"":[3.51242,51.06425]}"
52,"Hansbeke, Nevele",F1,2012-11-19 22:54:02,2012-12-13 21:57:10,1,Borluutlaan,W,,F,3.530754,51.074116,"{""type"":""Point"",""coordinates"":[3.53075,51.07412]}"
53,"Hansbeke, Nevele",F3,2012-11-19 22:54:03,2012-12-13 21:57:10,1,Borluutlaan,E,,F,3.530595,51.074201,"{""type"":""Point"",""coordinates"":[3.53059,51.0742]}"
54,"Hansbeke, Nevele",F43,2012-11-19 22:58:57,2012-12-13 21:57:10,1,Kippendonkstraat,W,,F,3.509854,51.078669,"{""type"":""Point"",""coordinates"":[3.50985,51.07867]}"
55,,B17,2012-11-19 23:08:03,2012-12-13 21:57:10,1,Kapellenstraat,E,,B,3.530949,51.071214,"{""type"":""Point"",""coordinates"":[3.53095,51.07121]}"
56,,B17,2012-11-19 23:11:02,2012-12-13 21:57:10,1,Nieuwetuinstraat,S,,B,3.52707,51.070487,"{""type"":""Point"",""coordinates"":[3.52707,51.07049]}"
57,,B17,2012-11-19 23:16:24,2012-12-13 21:57:10,1,Reibroekstraat,E,,B,3.519447,51.070703,"{""type"":""Point"",""coordinates"":[3.51945,51.0707]}"
58,,B17,2012-11-20 12:06:12,2012-12-13 21:57:10,1,Ommegangstraat,E,,B,3.531606,51.071667,"{""type"":""Point"",""coordinates"":[3.53161,51.07167]}"
59,,C3,2012-11-20 12:07:14,2012-12-20 21:01:55,1,Ommegangstraat,E,Uitgezonderd plaatselijk verkeer; M3,C,3.533668,51.071546,"{""type"":""Point"",""coordinates"":[3.53367,51.07155]}"
60,,A14,2012-11-20 12:11:32,2012-12-13 21:57:10,1,Kapellenstraat,W,85 m,A,3.535036,51.070759,"{""type"":""Point"",""coordinates"":[3.53504,51.07076]}"
61,,B1,2012-11-20 12:13:04,2012-12-13 21:57:10,1,Kapellenstraat,W,,B,3.536176,51.070809,"{""type"":""Point"",""coordinates"":[3.53618,51.07081]}"
62,,B9,2012-11-20 12:13:56,2012-12-13 21:57:10,1,Nevelestraat,N,,B,3.536385,51.070783,"{""type"":""Point"",""coordinates"":[3.53639,51.07078]}"
63,,A25,2012-11-22 23:19:53,2012-12-13 21:57:10,1,Nevelestraat,N,25m,A,3.536385,51.070783,"{""type"":""Point"",""coordinates"":[3.53639,51.07078]}"
64,,F50,2012-11-22 23:20:51,2012-12-22 17:06:57,1,Nevelestraat,S,,F,3.53655,51.07041,"{""type"":""Point"",""coordinates"":[3.53655,51.07041]}"
65,,B9,2012-11-22 23:21:49,2012-12-13 21:57:10,1,Nevelestraat,S,,B,3.536546,51.070962,"{""type"":""Point"",""coordinates"":[3.53655,51.07096]}"
66,,D7,2012-11-22 23:22:12,2013-02-03 23:01:34,1,Nevelstraat,S,,D,3.536514,51.071058,"{""type"":""Point"",""coordinates"":[3.53651,51.07106]}"
67,Hansbeke,F34b1,2012-11-22 23:23:27,2012-12-13 21:57:10,1,Nevelestraat,W,,F,3.536595,51.070729,"{""type"":""Point"",""coordinates"":[3.5366,51.07073]}"
68,Nevele,F34b1,2012-11-22 23:23:29,2012-12-13 21:57:10,1,Nevelestraat,W,,F,3.536595,51.070729,"{""type"":""Point"",""coordinates"":[3.5366,51.07073]}"
69,voetbalterrein Hansbeke,F34a,2012-11-22 23:24:00,2012-12-28 21:21:30,1,Nevelestraat,N,,F,3.536562,51.070702,"{""type"":""Point"",""coordinates"":[3.53656,51.0707]}"
70,voetbalterrein Hansbeke,F34a,2012-11-22 23:24:01,2012-12-28 21:21:33,1,Nevelestraat,S,,F,3.536562,51.070702,"{""type"":""Point"",""coordinates"":[3.53656,51.0707]}"
71,"Hansbeke, Nevele",F3a,2012-11-22 23:24:52,2012-12-28 21:56:38,1,Nevelestraat,N,,F,3.5365,51.06818,"{""type"":""Point"",""coordinates"":[3.5365,51.06818]}"
72,"Hansbeke, Nevele",F1a,2012-11-22 23:25:47,2012-12-28 21:53:26,1,Nevelestraat,S,,F,3.53671,51.06823,"{""type"":""Point"",""coordinates"":[3.53671,51.06823]}"
73,,D7,2012-11-22 23:25:54,2013-02-03 23:05:52,1,Nevelestraat,W,,D,3.536549,51.070476,"{""type"":""Point"",""coordinates"":[3.53655,51.07048]}"
74,,B1,2012-11-22 23:29:10,2012-12-13 21:57:10,1,Kapellenstraat,E,,B,3.536662,51.070849,"{""type"":""Point"",""coordinates"":[3.53666,51.07085]}"
75,,F50,2012-11-22 23:48:14,2012-12-27 12:58:36,1,Nevelestraat,N,,F,3.53638,51.07056,"{""type"":""Point"",""coordinates"":[3.53638,51.07056]}"
76,,A41,2012-11-22 23:53:43,2012-12-13 21:57:10,1,Nevelestraat,S,,A,3.53623,51.071875,"{""type"":""Point"",""coordinates"":[3.53623,51.07187]}"
77,,A25,2012-11-22 23:53:44,2012-12-27 13:08:06,1,Nevelestraat,S,,A,3.53623,51.071875,"{""type"":""Point"",""coordinates"":[3.53623,51.07187]}"
78,,B9,2012-11-22 23:56:01,2012-12-13 21:57:10,1,Nevelestraat,N,,B,3.535715,51.072842,"{""type"":""Point"",""coordinates"":[3.53572,51.07284]}"
79,Merendree,F34b1,2012-11-22 23:56:54,2012-12-13 21:57:10,1,Nevelestraat,S,,F,3.535868,51.073016,"{""type"":""Point"",""coordinates"":[3.53587,51.07302]}"
80,Landegem,F34b1,2012-11-22 23:56:55,2012-12-13 21:57:10,1,Nevelestraat,S,,F,3.535868,51.073016,"{""type"":""Point"",""coordinates"":[3.53587,51.07302]}"
81,Lotenhulle,F34b1,2012-11-22 23:56:56,2012-12-13 21:57:10,1,Nevelestraat,S,,F,3.535868,51.073016,"{""type"":""Point"",""coordinates"":[3.53587,51.07302]}"
82,Nevele,F34b1,2012-11-22 23:56:57,2012-12-13 21:57:10,1,Nevelestraat,W,,F,3.535868,51.073016,"{""type"":""Point"",""coordinates"":[3.53587,51.07302]}"
83,Zomergem,F34b1,2012-11-22 23:56:58,2012-12-27 13:12:58,1,Nevelestraat,W,,F,3.535868,51.073016,"{""type"":""Point"",""coordinates"":[3.53587,51.07302]}"
84,,B1,2012-11-22 23:59:50,2012-12-13 21:57:10,1,Zandestraat,E,,B,3.536066,51.07291,"{""type"":""Point"",""coordinates"":[3.53607,51.07291]}"
85,,C3,2012-11-23 00:01:55,2013-02-02 13:08:24,1,Zandestraat,S,,C,3.5367,51.0728,"{""type"":""Point"",""coordinates"":[3.5367,51.0728]}"
86,,C3,2012-11-23 00:03:19,2012-12-13 21:57:10,1,Zandestraat,S,Uitgezonderd voertuigen autoleerrijpark,C,3.537083,51.072719,"{""type"":""Point"",""coordinates"":[3.53708,51.07272]}"
87,,A41,2012-11-23 00:03:20,2012-12-27 13:11:17,1,Zandestraat,E,100m,A,3.537093,51.072719,"{""type"":""Point"",""coordinates"":[3.53709,51.07272]}"
88,,B17,2012-11-23 00:07:40,2012-12-28 21:28:03,1,Zandestraat,W,,B,3.541361,51.070812,"{""type"":""Point"",""coordinates"":[3.54136,51.07081]}"
89,,D10,2012-11-23 19:38:52,2012-12-17 19:37:39,1,Tien Gemeten,W,,D,3.535033,51.072757,"{""type"":""Point"",""coordinates"":[3.53503,51.07276]}"
90,,B1,2012-11-23 19:38:56,2012-12-17 19:37:43,1,Tien Gemeten,E,,B,3.535033,51.072772,"{""type"":""Point"",""coordinates"":[3.53503,51.07277]}"
91,,B1,2012-11-23 19:39:51,2012-12-13 21:57:10,1,Tien Gemeten,S,,B,3.53487,51.073218,"{""type"":""Point"",""coordinates"":[3.53487,51.07322]}"
92,,E9a,2012-11-23 19:42:15,2012-12-13 21:57:10,1,Zandestraat,S,,E,3.536731,51.072905,"{""type"":""Point"",""coordinates"":[3.53673,51.0729]}"
93,,D7,2012-11-23 19:54:53,2013-02-03 23:00:48,,Nevelestraat,W,,D,3.535483,51.066327,"{""type"":""Point"",""coordinates"":[3.53548,51.06633]}"
94,,D7,2012-11-24 13:40:25,2013-02-03 23:00:45,1,Nevelestraat,N,,D,3.53531,51.066461,"{""type"":""Point"",""coordinates"":[3.53531,51.06646]}"
95,,B1,2012-11-24 13:40:28,2013-01-16 21:34:35,1,Boerestraat,W,M10,B,3.535261,51.066463,"{""type"":""Point"",""coordinates"":[3.53526,51.06646]}"
96,,B1,2012-11-24 13:41:41,2013-01-16 21:34:24,1,Nevelestraat,S,,B,3.535347,51.066451,"{""type"":""Point"",""coordinates"":[3.53535,51.06645]}"
97,,D7,2012-11-24 13:41:44,2013-02-03 23:05:39,,Nevelestraat,E,,D,3.535304,51.066384,"{""type"":""Point"",""coordinates"":[3.5353,51.06638]}"
98,,B1,2012-11-24 13:41:52,2012-12-13 21:57:10,,Nevelestraat,W,,B,3.535278,51.066359,"{""type"":""Point"",""coordinates"":[3.53528,51.06636]}"
99,,D1d,2012-11-24 13:43:21,2013-02-03 23:14:00,1,Nevelestraat,N,,D,3.53532,51.06631,"{""type"":""Point"",""coordinates"":[3.53532,51.06631]}"
100,,D1d,2012-11-24 13:43:22,2013-02-03 23:13:58,1,Nevelestraat,S,,D,3.53532,51.06631,"{""type"":""Point"",""coordinates"":[3.53532,51.06631]}"
101,70,C43,2012-11-24 13:43:49,2013-01-28 22:05:40,1,Nevelestraat,N,,C,3.53523,51.06628,"{""type"":""Point"",""coordinates"":[3.53523,51.06628]}"
102,,A29,2012-11-24 13:43:49,2013-01-28 22:05:43,1,Nevelestraat,N,,A,3.53523,51.06628,"{""type"":""Point"",""coordinates"":[3.53523,51.06628]}"
103,,B9,2012-11-24 13:43:51,2013-01-28 22:05:46,1,Nevelestraat,N,,B,3.53523,51.06628,"{""type"":""Point"",""coordinates"":[3.53523,51.06628]}"
104,,D7,2012-11-24 14:01:27,2013-02-03 23:05:28,,Nevelestraat,N,,D,3.535473,51.066355,"{""type"":""Point"",""coordinates"":[3.53547,51.06636]}"
105,,B1,2012-11-24 14:01:36,2012-12-13 21:57:10,,Nevelestraat,E,,B,3.535473,51.066355,"{""type"":""Point"",""coordinates"":[3.53547,51.06636]}"
106,,D1d,2012-11-24 14:04:12,2013-02-03 23:13:53,1,Nevelestraat,S,,D,3.53556,51.06667,"{""type"":""Point"",""coordinates"":[3.53556,51.06667]}"
107,,D1d,2012-11-24 14:04:13,2013-02-03 23:13:51,1,Nevelestraat,N,,D,3.53556,51.06667,"{""type"":""Point"",""coordinates"":[3.53556,51.06667]}"
108,,D7,2012-11-24 14:05:28,2013-02-03 23:05:17,1,Nevelestraat,S,,D,3.535782,51.066805,"{""type"":""Point"",""coordinates"":[3.53578,51.06681]}"
109,50,C43,2012-11-24 14:05:29,2012-12-22 16:36:47,1,Nevelestraat,S,,C,3.535782,51.066805,"{""type"":""Point"",""coordinates"":[3.53578,51.06681]}"
110,,B9,2012-11-24 14:05:30,2012-12-22 16:36:50,1,Nevelestraat,S,,B,3.535782,51.066805,"{""type"":""Point"",""coordinates"":[3.53578,51.06681]}"
111,,B1,2012-11-24 14:07:43,2012-12-20 21:02:45,,Boerestraat,E,M10,B,3.53576,51.066633,"{""type"":""Point"",""coordinates"":[3.53576,51.06663]}"
112,,A25,2012-11-24 14:11:19,2013-01-20 13:53:47,1,Nevelestraat,S,,A,3.53596,51.06707,"{""type"":""Point"",""coordinates"":[3.53596,51.06707]}"
113,,A14,2012-11-26 19:30:11,2012-12-13 21:57:10,1,Nevelestraat,N,,A,3.535956,51.072174,"{""type"":""Point"",""coordinates"":[3.53596,51.07217]}"
114,,D9,2012-11-26 19:34:10,2013-02-05 18:50:50,1,Hansbekedorp,S,,D,3.53512,51.07741,"{""type"":""Point"",""coordinates"":[3.53512,51.07741]}"
115,,B9,2012-11-26 19:34:12,2013-02-05 18:50:52,1,Hansbekedorp,S,,B,3.53512,51.07741,"{""type"":""Point"",""coordinates"":[3.53512,51.07741]}"
116,,A25,2012-11-26 19:36:26,2012-12-22 17:04:45,1,Nevelestraat,S,,A,3.536487,51.069292,"{""type"":""Point"",""coordinates"":[3.53649,51.06929]}"
117,,A14,2012-11-26 19:40:03,2012-12-28 22:28:50,1,Kapellenstraat,E,,A,3.53882,51.07057,"{""type"":""Point"",""coordinates"":[3.53882,51.07057]}"
118,,B3,2012-11-26 19:50:16,2013-01-07 22:38:43,1,Rostraat,E,150m,B,3.5374,51.0671,"{""type"":""Point"",""coordinates"":[3.5374,51.0671]}"
119,,B9,2012-11-26 19:50:17,2012-12-28 21:51:36,1,Nevelestraat,S,,B,3.53672,51.06828,"{""type"":""Point"",""coordinates"":[3.53672,51.06828]}"
120,,Type 5,2012-11-26 19:50:21,2012-12-22 16:55:39,1,Nevelestraat,S,,,3.53664,51.06841,"{""type"":""Point"",""coordinates"":[3.53664,51.06841]}"
121,,Type 5,2012-11-26 19:50:22,2012-12-22 16:55:42,1,Nevelestraat,N,,,3.53664,51.06841,"{""type"":""Point"",""coordinates"":[3.53664,51.06841]}"
122,,Type 5,2012-11-26 19:51:32,2012-12-22 16:55:45,1,Nevelestraat,S,,,3.53666,51.06824,"{""type"":""Point"",""coordinates"":[3.53666,51.06824]}"
123,,Type 5,2012-11-26 19:51:33,2012-12-22 16:55:48,1,Nevelestraat,N,,,3.53666,51.06824,"{""type"":""Point"",""coordinates"":[3.53666,51.06824]}"
124,,D7,2012-11-27 21:10:20,2013-02-03 23:01:23,1,Nevelestraat,S,,D,3.53672,51.06828,"{""type"":""Point"",""coordinates"":[3.53672,51.06828]}"
125,,B1,2012-11-27 21:10:48,2012-12-28 21:45:02,1,Rostraat,E,M10,B,3.53668536441796,51.06815,"{""type"":""Point"",""coordinates"":[3.53669,51.06815]}"
126,,D7,2012-11-27 21:13:35,2013-02-03 23:04:54,1,Nevelestraat,N,,D,3.536517,51.067983,"{""type"":""Point"",""coordinates"":[3.53652,51.06798]}"
127,Hansbeke,F34b1,2012-11-27 21:15:10,2012-12-28 21:54:37,1,Nevelestraat,W,,F,3.536519,51.067884,"{""type"":""Point"",""coordinates"":[3.53652,51.06788]}"
128,Nevele,F34b1,2012-11-27 21:15:11,2012-12-28 21:54:39,1,Nevelestraat,W,,F,3.536519,51.067884,"{""type"":""Point"",""coordinates"":[3.53652,51.06788]}"
129,70,C43,2012-11-27 21:15:43,2012-12-28 21:55:03,1,Nevelestraat,N,,C,3.536305,51.067889,"{""type"":""Point"",""coordinates"":[3.53631,51.06789]}"
130,,B9,2012-11-27 21:15:44,2012-12-28 21:55:06,1,Nevelestraat,N,,B,3.536305,51.067889,"{""type"":""Point"",""coordinates"":[3.53631,51.06789]}"
131,,B3,2012-11-27 21:20:47,2012-12-28 21:43:44,1,Rostraat,S,100 m,B,3.53774,51.06733,"{""type"":""Point"",""coordinates"":[3.53774,51.06733]}"
132,,B17,2012-11-27 21:25:38,2012-12-13 21:57:10,1,Boerestraat,N,,B,3.521295,51.066918,"{""type"":""Point"",""coordinates"":[3.52129,51.06692]}"
133,"Bellem, Aalter, Lotenhulle, TC EENDRACHT",F27,2012-11-27 21:28:48,2012-12-13 21:57:10,1,Boerestraat,S,,F,3.518221,51.070299,"{""type"":""Point"",""coordinates"":[3.51822,51.0703]}"
134,E40 - Nevele - Deinze,F29,2012-11-27 21:29:10,2012-12-13 21:57:10,1,Karmenhoekstraat,N,,F,3.518184,51.070311,"{""type"":""Point"",""coordinates"":[3.51818,51.07031]}"
135,Hansbeke - Zomergem,F29,2012-11-27 21:29:11,2012-12-13 21:57:10,1,Karmenhoekstraat,N,,F,3.518184,51.070311,"{""type"":""Point"",""coordinates"":[3.51818,51.07031]}"
136,Landegem - Merendree,F29,2012-11-27 21:29:12,2012-12-13 21:57:10,1,Karmenhoekstraat,N,,F,3.518184,51.070311,"{""type"":""Point"",""coordinates"":[3.51818,51.07031]}"
137,voetbalterrein Hansbeke,F34a,2012-11-27 21:29:14,2012-12-13 21:57:10,1,Reibroekstraat,N,,F,3.518192,51.070313,"{""type"":""Point"",""coordinates"":[3.51819,51.07031]}"
138,Bellem - Aalter,F29,2012-11-27 21:37:32,2012-12-13 21:57:10,1,Kippendonkstraat,W,,F,3.518833,51.0707,"{""type"":""Point"",""coordinates"":[3.51883,51.0707]}"
139,,B17,2012-11-27 21:38:37,2012-12-13 21:57:10,1,Kippendonkstraat,N,,B,3.518495,51.071186,"{""type"":""Point"",""coordinates"":[3.5185,51.07119]}"
140,,E3,2012-11-27 21:42:38,2012-12-13 21:57:10,1,Karmenhoekstraat,E,E0a,E,3.509083,51.07174,"{""type"":""Point"",""coordinates"":[3.50908,51.07174]}"
141,,E3,2012-11-27 21:43:29,2012-12-13 21:57:10,1,Karmenhoekstraat,E,E0b,E,3.50738,51.071536,"{""type"":""Point"",""coordinates"":[3.50738,51.07154]}"
142,,B3,2012-11-27 21:46:27,2012-12-13 21:57:10,1,Dalestraat,W,150 m,B,3.53027,51.062135,"{""type"":""Point"",""coordinates"":[3.53027,51.06213]}"
143,,B1,2012-11-27 21:54:25,2012-12-13 21:57:10,1,Dalestraat,N,,B,3.531442,51.061796,"{""type"":""Point"",""coordinates"":[3.53144,51.0618]}"
144,Bellem - Aalter,F29,2012-11-27 21:55:20,2012-12-13 21:57:10,1,Dalestraat,S,,F,3.53159,51.061814,"{""type"":""Point"",""coordinates"":[3.53159,51.06181]}"
145,,F45,2012-11-27 21:57:54,2012-12-13 21:57:10,1,Dalestraat,N,Uitgezonderd plaatselijk verkeer,F,3.531496,51.061543,"{""type"":""Point"",""coordinates"":[3.5315,51.06154]}"
146,,D1f,2012-11-27 21:59:07,2013-02-03 23:10:18,1,Dalestraat,S,,D,3.53158,51.06144,"{""type"":""Point"",""coordinates"":[3.53158,51.06144]}"
147,,B1,2012-11-27 21:59:09,2012-12-16 14:28:16,1,Dalestraat,S,,B,3.53158,51.06144,"{""type"":""Point"",""coordinates"":[3.53158,51.06144]}"
148,,B11,2012-11-27 22:01:34,2013-01-07 21:49:44,1,Dalestraat,W,,B,3.53182,51.061499,"{""type"":""Point"",""coordinates"":[3.53182,51.0615]}"
149,,B9,2012-11-27 22:02:52,2012-12-13 21:57:10,1,Dalestraat,E,,B,3.53127,51.061799,"{""type"":""Point"",""coordinates"":[3.53127,51.0618]}"
